J8515632 GPS Records(1760)					
Time Range:2019-02-02 13:20:00 To 2019-02-03 14:46:00					
NO.	GPS Time	Latitude	Longitude	Speed(KM/H)	Direction
835	2019-02-02 23:32:19	24.147085	90.020596	14	South[165]
836	2019-02-02 23:32:49	24.145965	90.020632	8	South[170]
837	2019-02-02 23:33:19	24.144836	90.020676	28	South[181]
838	2019-02-02 23:33:49	24.141445	90.020560	57	South[179]
839	2019-02-02 23:34:03	24.139563	90.021183	47	Southeast[148]
840	2019-02-02 23:34:21	24.138109	90.022969	59	Southeast[117]
841	2019-02-02 23:34:51	24.136176	90.027672	54	Southeast[115]
842	2019-02-02 23:35:21	24.134834	90.030898	23	Southeast[113]
843	2019-02-02 23:35:51	24.133685	90.033672	51	East[111]
844	2019-02-02 23:36:21	24.132314	90.038312	65	East[108]
845	2019-02-02 23:36:51	24.131380	90.041618	17	East[110]
846	2019-02-02 23:37:21	24.130783	90.042898	14	Southeast[125]
847	2019-02-02 23:37:51	24.130165	90.043689	10	Southeast[136]
848	2019-02-02 23:38:21	24.129580	90.044338	15	Southeast[126]
849	2019-02-02 23:38:51	24.128627	90.046196	42	East[112]
850	2019-02-02 23:39:21	24.127134	90.050205	61	East[106]
851	2019-02-02 23:39:51	24.125605	90.055405	71	Southeast[121]
852	2019-02-02 23:40:21	24.123605	90.057929	34	Southeast[140]
853	2019-02-02 23:40:51	24.121296	90.060223	7	Southeast[113]
854	2019-02-02 23:41:21	24.120876	90.061049	11	Southeast[118]
855	2019-02-02 23:41:51	24.119754	90.063085	39	Southeast[124]
856	2019-02-02 23:42:21	24.119014	90.064303	25	Southeast[122]
857	2019-02-02 23:42:51	24.117689	90.066125	26	Southeast[130]
858	2019-02-02 23:43:21	24.115880	90.068383	50	Southeast[129]
859	2019-02-02 23:43:51	24.113254	90.072178	65	Southeast[113]
860	2019-02-02 23:44:21	24.112067	90.076756	64	East[104]
861	2019-02-02 23:44:51	24.109823	90.081707	69	Southeast[124]
862	2019-02-02 23:45:21	24.107658	90.085227	29	Southeast[124]
863	2019-02-02 23:45:51	24.106614	90.087716	45	East[102]
864	2019-02-02 23:46:21	24.106303	90.090703	36	East[96]
865	2019-02-02 23:46:51	24.106109	90.093956	22	East[93]
866	2019-02-02 23:47:21	24.105805	90.096747	31	East[101]
867	2019-02-02 23:47:51	24.105027	90.100178	49	East[104]
868	2019-02-02 23:48:21	24.103243	90.104400	61	Southeast[118]
869	2019-02-02 23:48:51	24.100885	90.109334	73	Southeast[117]
870	2019-02-02 23:49:21	24.097958	90.114472	62	Southeast[132]
871	2019-02-02 23:49:39	24.096487	90.116720	33	East[102]
872	2019-02-02 23:50:09	24.096449	90.119796	48	East[91]
873	2019-02-02 23:50:39	24.096649	90.124374	63	East[92]
874	2019-02-02 23:51:09	24.096187	90.130018	68	East[94]
875	2019-02-02 23:51:39	24.095925	90.133832	39	East[93]
876	2019-02-02 23:52:09	24.096123	90.138089	68	East[83]
877	2019-02-02 23:52:39	24.096658	90.143147	41	East[85]
878	2019-02-02 23:53:09	24.096067	90.147405	60	East[102]
879	2019-02-02 23:53:39	24.096260	90.152703	71	East[80]
880	2019-02-02 23:54:09	24.097434	90.158027	51	East[76]
881	2019-02-02 23:54:39	24.097920	90.160765	40	East[84]
882	2019-02-02 23:55:09	24.097983	90.163218	14	East[93]
883	2019-02-02 23:55:39	24.097527	90.164872	18	East[109]
884	2019-02-02 23:56:09	24.097078	90.166134	12	Southeast[113]
885	2019-02-02 23:56:39	24.096585	90.167263	15	Southeast[118]
886	2019-02-02 23:57:09	24.095898	90.168649	19	Southeast[122]
887	2019-02-02 23:57:39	24.095345	90.169823	19	Southeast[118]
888	2019-02-02 23:58:09	24.093678	90.172196	46	Southeast[138]
889	2019-02-02 23:58:39	24.090385	90.175138	65	East[112]
890	2019-02-02 23:59:09	24.089807	90.179858	59	East[94]
891	2019-02-02 23:59:39	24.089069	90.185165	69	East[91]
892	2019-02-03 00:01:06	24.086138	90.198872	65	Southeast[133]
893	2019-02-03 00:01:36	24.083449	90.201947	48	Southeast[132]
894	2019-02-03 00:02:06	24.080778	90.204800	46	Southeast[136]
895	2019-02-03 00:02:36	24.079563	90.206347	11	East[90]
896	2019-02-03 00:03:06	24.079152	90.208569	45	East[107]
897	2019-02-03 00:03:18	24.078740	90.209325	22	Southeast[139]
898	2019-02-03 00:03:48	24.076414	90.210312	36	South[159]
899	2019-02-03 00:04:18	24.074263	90.211183	27	Southeast[157]
900	2019-02-03 00:04:48	24.071160	90.212525	54	South[158]
901	2019-02-03 00:04:59	24.069989	90.213343	38	Southeast[125]
902	2019-02-03 00:05:29	24.069305	90.216320	50	East[95]
903	2019-02-03 00:05:59	24.069149	90.220312	35	Southeast[121]
904	2019-02-03 00:06:15	24.067747	90.221076	42	Southeast[151]
905	2019-02-03 00:06:45	24.064620	90.223485	52	Southeast[142]
906	2019-02-03 00:07:15	24.062314	90.224329	22	South[165]
907	2019-02-03 00:08:15	24.058809	90.225574	25	Southeast[154]
908	2019-02-03 00:08:45	24.057972	90.226018	14	Southeast[152]
909	2019-02-03 00:09:15	24.057416	90.226383	7	Southeast[144]
910	2019-02-03 00:09:45	24.056576	90.227494	26	Southeast[123]
911	2019-02-03 00:10:15	24.055320	90.229663	24	Southeast[120]
912	2019-02-03 00:10:45	24.054874	90.230436	7	Southeast[120]
913	2019-02-03 00:11:15	24.054280	90.231423	16	Southeast[123]
914	2019-02-03 00:11:45	24.053460	90.232578	25	Southeast[133]
915	2019-02-03 00:12:15	24.052023	90.233849	21	Southeast[145]
916	2019-02-03 00:12:45	24.051045	90.234712	15	Southeast[143]
917	2019-02-03 00:13:15	24.050352	90.235192	13	Southeast[154]
918	2019-02-03 00:13:41	24.049545	90.236196	19	Southeast[123]
919	2019-02-03 00:14:11	24.048807	90.237432	18	Southeast[129]
920	2019-02-03 00:14:41	24.047974	90.238712	18	Southeast[126]
921	2019-02-03 00:14:53	24.047605	90.239112	16	South[182]
922	2019-02-03 00:15:23	24.045976	90.239272	24	South[171]
923	2019-02-03 00:15:53	24.043043	90.239805	52	South[169]
924	2019-02-03 00:16:23	24.038478	90.240676	65	South[171]
925	2019-02-03 00:16:53	24.034040	90.241494	61	South[168]
926	2019-02-03 00:17:23	24.030323	90.242223	45	South[171]
927	2019-02-03 00:17:53	24.027376	90.242800	40	South[169]
928	2019-02-03 00:18:23	24.023385	90.243494	59	South[170]
929	2019-02-03 00:18:53	24.019512	90.244249	59	South[169]
930	2019-02-03 00:19:23	24.015076	90.245609	59	Southeast[156]
931	2019-02-03 00:19:53	24.011954	90.247085	41	Southeast[155]
932	2019-02-03 00:20:23	24.008369	90.248792	59	Southeast[156]
933	2019-02-03 00:20:53	24.005343	90.250214	52	Southeast[156]
934	2019-02-03 00:21:23	24.001138	90.252178	65	South[159]
935	2019-02-03 00:21:53	23.996427	90.254409	70	Southeast[156]
936	2019-02-03 00:22:23	23.992785	90.256169	58	Southeast[155]
937	2019-02-03 00:22:53	23.988729	90.258072	61	Southeast[157]
938	2019-02-03 00:23:23	23.984387	90.260125	64	Southeast[155]
939	2019-02-03 00:23:53	23.980978	90.261725	42	South[158]
940	2019-02-03 00:24:23	23.977254	90.263263	61	South[158]
941	2019-02-03 00:24:53	23.973145	90.264996	61	South[158]
942	2019-02-03 00:25:23	23.968374	90.266969	69	South[158]
943	2019-02-03 00:25:53	23.964698	90.268525	51	South[159]
944	2019-02-03 00:26:23	23.960854	90.270143	54	South[159]
945	2019-02-03 00:26:53	23.956476	90.271992	68	South[158]
946	2019-02-03 00:27:23	23.952065	90.273876	46	South[161]
947	2019-02-03 00:27:52	23.948029	90.274258	61	South[192]
948	2019-02-03 00:28:22	23.944369	90.272720	57	Southwest[203]
949	2019-02-03 00:28:52	23.939905	90.270685	69	Southwest[204]
950	2019-02-03 00:29:22	23.936967	90.269272	38	Southwest[203]
951	2019-02-03 00:29:52	23.933140	90.267512	64	South[202]
952	2019-02-03 00:30:22	23.928256	90.265263	74	South[201]
953	2019-02-03 00:30:52	23.924438	90.263538	50	South[202]
954	2019-02-03 00:31:22	23.920500	90.261769	63	South[201]
955	2019-02-03 00:31:52	23.917992	90.260632	35	Southwest[203]
956	2019-02-03 00:32:22	23.914498	90.259112	56	South[202]
957	2019-02-03 00:32:32	23.913445	90.258800	40	South[167]
958	2019-02-03 00:32:36	23.913089	90.259040	43	Southeast[135]
959	2019-02-03 00:33:06	23.910716	90.262365	54	Southeast[131]
960	2019-02-03 00:33:36	23.909009	90.264267	37	Southeast[140]
961	2019-02-03 00:34:06	23.906729	90.266125	31	Southeast[144]
962	2019-02-03 00:34:36	23.904998	90.267547	32	Southeast[146]
963	2019-02-03 00:35:06	23.901578	90.269058	59	South[163]
964	2019-02-03 00:35:36	23.899120	90.269867	42	South[163]
965	2019-02-03 00:36:06	23.896205	90.270845	26	South[162]
966	2019-02-03 00:36:36	23.893023	90.271778	54	South[171]
967	2019-02-03 00:37:06	23.889754	90.272214	19	South[170]
968	2019-02-03 00:37:36	23.887029	90.272445	53	South[175]
969	2019-02-03 00:38:06	23.882356	90.272827	67	South[174]
970	2019-02-03 00:38:36	23.879263	90.273076	36	South[175]
971	2019-02-03 00:39:06	23.876340	90.273298	44	South[175]
972	2019-02-03 00:39:36	23.873823	90.273316	50	South[187]
973	2019-02-03 00:40:06	23.870834	90.272934	47	South[186]
974	2019-02-03 00:40:36	23.866674	90.271120	68	Southwest[211]
975	2019-02-03 00:41:06	23.864545	90.269209	42	Southwest[226]
976	2019-02-03 00:41:36	23.861694	90.266000	64	Southwest[226]
977	2019-02-03 00:42:06	23.859029	90.262747	10	Southwest[210]
978	2019-02-03 00:42:36	23.856660	90.261440	51	Southwest[206]
979	2019-02-03 00:43:06	23.853140	90.259494	54	South[197]
980	2019-02-03 00:43:36	23.849305	90.258187	50	South[198]
981	2019-02-03 00:44:06	23.846118	90.257058	41	South[195]
982	2019-02-03 00:44:36	23.842916	90.256774	41	South[167]
983	2019-02-03 00:45:06	23.839707	90.257752	52	South[164]
984	2019-02-03 00:45:36	23.835227	90.258996	65	South[171]
985	2019-02-03 00:46:06	23.830276	90.258836	69	South[185]
986	2019-02-03 00:46:36	23.825498	90.258178	58	South[186]
987	2019-02-03 00:47:06	23.821285	90.257609	60	South[184]
988	2019-02-03 00:47:36	23.816676	90.257467	64	South[179]
989	2019-02-03 00:48:06	23.811174	90.257805	76	Southeast[157]
990	2019-02-03 00:48:36	23.806289	90.260525	60	Southeast[155]
991	2019-02-03 00:49:06	23.802109	90.262516	65	South[162]
992	2019-02-03 00:49:36	23.797116	90.264276	74	Southeast[148]
993	2019-02-03 00:50:04	23.794034	90.268009	56	Southeast[116]
994	2019-02-03 00:50:28	23.793296	90.271956	60	East[85]
995	2019-02-03 00:50:58	23.794038	90.276214	43	East[78]
996	2019-02-03 00:51:28	23.794805	90.280276	54	East[78]
997	2019-02-03 00:51:58	23.795276	90.285023	56	East[86]
998	2019-02-03 00:52:28	23.795285	90.289654	55	East[96]
999	2019-02-03 00:52:58	23.794505	90.293947	59	East[106]
1000	2019-02-03 00:53:28	23.793056	90.299360	73	East[105]
1001	2019-02-03 00:53:58	23.791725	90.305218	68	East[102]
1002	2019-02-03 00:54:28	23.790812	90.309583	32	East[103]
1003	2019-02-03 00:54:58	23.790449	90.311280	28	East[102]
1004	2019-02-03 00:55:28	23.789905	90.314392	51	East[96]
1005	2019-02-03 00:55:58	23.789838	90.319263	61	East[86]
1006	2019-02-03 00:56:28	23.790038	90.323689	36	East[102]
1007	2019-02-03 00:56:58	23.788496	90.326640	44	Southeast[131]
1008	2019-02-03 00:57:28	23.787003	90.328534	9	Southeast[125]
1009	2019-02-03 00:57:58	23.786269	90.329716	13	Southeast[115]
1010	2019-02-03 00:58:28	23.785727	90.331289	33	East[107]
1011	2019-02-03 00:58:58	23.784914	90.333832	31	East[112]
1012	2019-02-03 00:59:28	23.784105	90.335903	28	East[110]
1013	2019-02-03 00:59:58	23.783552	90.337752	8	Northwest[317]
1014	2019-02-03 01:00:17	23.784000	90.336863	17	North[355]
1015	2019-02-03 01:00:30	23.784947	90.337183	34	Northeast[27]
1016	2019-02-03 01:00:41	23.785778	90.337929	40	Northeast[58]
1017	2019-02-03 01:00:58	23.786600	90.339272	24	North[19]
1018	2019-02-03 01:01:28	23.788443	90.339387	30	North[16]
1019	2019-02-03 01:01:58	23.791098	90.340400	45	North[348]
1020	2019-02-03 01:02:28	23.794832	90.340605	52	North[10]
1021	2019-02-03 01:02:52	23.797738	90.340880	23	Northeast[42]
1022	2019-02-03 01:02:56	23.797809	90.341067	19	East[73]
1023	2019-02-03 01:03:26	23.798367	90.343343	20	East[71]
1024	2019-02-03 01:03:50	23.798416	90.345956	47	East[103]
1025	2019-02-03 01:04:00	23.797916	90.346809	32	Southeast[139]
1026	2019-02-03 01:04:30	23.795269	90.348169	34	Southeast[137]
1027	2019-02-03 01:04:33	23.795152	90.348409	35	East[106]
1028	2019-02-03 01:04:39	23.795105	90.348889	17	Northeast[62]
1029	2019-02-03 01:04:42	23.795223	90.348969	17	North[16]
1030	2019-02-03 01:04:59	23.796380	90.349165	17	Northeast[51]
1031	2019-02-03 01:05:29	23.797552	90.351520	44	Northeast[56]
1032	2019-02-03 01:05:54	23.798540	90.353200	17	South[177]
1033	2019-02-03 01:06:24	23.795629	90.353387	28	South[174]
1034	2019-02-03 01:06:54	23.792880	90.353725	49	South[175]
1035	2019-02-03 01:07:24	23.790480	90.353876	41	South[177]
1036	2019-02-03 01:07:54	23.786914	90.354009	47	South[178]
1037	2019-02-03 01:08:24	23.783843	90.353254	35	Southwest[205]
1038	2019-02-03 01:08:47	23.781565	90.352089	18	South[175]
1039	2019-02-03 01:08:50	23.781465	90.352169	18	Southeast[134]
1040	2019-02-03 01:09:20	23.779938	90.354952	53	Southeast[118]
1041	2019-02-03 01:09:50	23.778754	90.359307	55	East[101]
1042	2019-02-03 01:10:20	23.776458	90.363574	67	Southeast[124]
1043	2019-02-03 01:10:50	23.773494	90.367014	54	Southeast[141]
1044	2019-02-03 01:11:20	23.769938	90.368658	39	Southeast[157]
1045	2019-02-03 01:11:38	23.769565	90.369129	16	East[79]
1046	2019-02-03 01:12:08	23.769998	90.371014	33	East[75]
1047	2019-02-03 01:12:28	23.770123	90.372738	17	East[110]
1048	2019-02-03 01:12:33	23.769943	90.372845	17	South[166]
1049	2019-02-03 01:12:55	23.768832	90.373058	17	Southeast[120]
1050	2019-02-03 01:12:59	23.768783	90.373325	27	East[86]
1051	2019-02-03 01:13:16	23.769043	90.374685	30	Northeast[51]
1052	2019-02-03 01:13:46	23.770060	90.377325	33	East[79]
1053	2019-02-03 01:14:16	23.770512	90.380214	40	East[82]
1054	2019-02-03 01:14:41	23.770669	90.382480	20	Southeast[115]
1055	2019-02-03 01:14:44	23.770549	90.382596	22	Southeast[152]
1056	2019-02-03 01:15:14	23.767114	90.383156	56	South[172]
1057	2019-02-03 01:15:30	23.765354	90.383503	22	Southeast[139]
1058	2019-02-03 01:15:37	23.765194	90.383956	31	East[107]
1059	2019-02-03 01:16:07	23.764527	90.387876	59	East[97]
1060	2019-02-03 01:16:29	23.764094	90.389094	26	Southeast[130]
1061	2019-02-03 01:16:39	23.763238	90.389183	36	South[161]
1062	2019-02-03 01:17:09	23.759525	90.389769	46	South[165]
1063	2019-02-03 01:17:17	23.758918	90.390107	25	Southeast[131]
1064	2019-02-03 01:17:47	23.758352	90.390703	13	Southeast[127]
1065	2019-02-03 01:18:17	23.757445	90.392578	13	Southeast[121]
1066	2019-02-03 01:19:17	23.757009	90.393849	9	Northeast[63]
1067	2019-02-03 01:19:47	23.757689	90.393885	7	North[2]
1068	2019-02-03 01:20:47	23.758743	90.394116	13	North[8]
1069	2019-02-03 02:36:39	23.758543	90.394116	18	South[194]
1070	2019-02-03 02:37:39	23.756932	90.393823	21	South[197]
1071	2019-02-03 02:37:46	23.756898	90.393645	15	Northwest[310]
1072	2019-02-03 02:38:46	23.757640	90.391912	31	West[292]
1073	2019-02-03 02:39:01	23.758283	90.390623	18	Northwest[328]
1074	2019-02-03 02:39:07	23.758272	90.390427	17	Northwest[298]
1075	2019-02-03 02:39:13	23.758167	90.390267	15	West[268]
1076	2019-02-03 02:39:16	23.758298	90.390187	23	North[340]
1077	2019-02-03 02:39:46	23.761180	90.389289	34	North[352]
1078	2019-02-03 02:40:11	23.764149	90.388836	29	Northwest[321]
1079	2019-02-03 02:40:14	23.764260	90.388658	27	West[286]
1080	2019-02-03 02:40:44	23.764394	90.387832	11	West[266]
1081	2019-02-03 02:41:14	23.764845	90.385209	50	West[279]
1082	2019-02-03 02:41:28	23.765058	90.383440	32	Northwest[310]
1083	2019-02-03 02:41:32	23.765365	90.383254	37	North[345]
1084	2019-02-03 02:42:02	23.769445	90.382614	57	North[349]
1085	2019-02-03 02:42:15	23.770603	90.382312	16	West[283]
1086	2019-02-03 02:42:45	23.770334	90.379192	48	West[259]
1087	2019-02-03 02:43:15	23.769778	90.375725	38	West[258]
1088	2019-02-03 02:43:22	23.769525	90.375183	28	Southwest[224]
1089	2019-02-03 02:43:36	23.768838	90.374356	35	West[256]
1090	2019-02-03 02:43:53	23.768689	90.373032	19	Northwest[293]
1091	2019-02-03 02:43:56	23.768809	90.372934	22	Northwest[335]
1092	2019-02-03 02:44:26	23.770045	90.372694	18	Northwest[316]
1093	2019-02-03 02:44:28	23.770087	90.372605	21	West[275]
1094	2019-02-03 02:44:58	23.769629	90.369289	29	West[258]
1095	2019-02-03 02:45:18	23.769296	90.368916	16	Southwest[222]
1096	2019-02-03 02:45:24	23.769000	90.369049	23	South[190]
1097	2019-02-03 02:45:36	23.768814	90.368934	18	Northwest[332]
1098	2019-02-03 02:46:06	23.771283	90.367947	42	North[340]
1099	2019-02-03 02:46:36	23.774565	90.365929	55	Northwest[314]
1100	2019-02-03 02:47:06	23.777043	90.362560	61	Northwest[305]
1101	2019-02-03 02:47:36	23.778720	90.358560	58	West[277]
1102	2019-02-03 02:48:06	23.780274	90.353983	60	Northwest[299]
1103	2019-02-03 02:48:36	23.782287	90.350143	57	Northwest[293]
1104	2019-02-03 02:49:06	23.783054	90.345654	56	West[278]
1105	2019-02-03 02:49:36	23.782972	90.340720	62	West[263]
1106	2019-02-03 02:50:06	23.783103	90.338658	14	West[280]
1107	2019-02-03 02:50:36	23.783612	90.337085	20	Northwest[294]
1108	2019-02-03 02:51:06	23.784118	90.335680	21	West[291]
1109	2019-02-03 02:51:36	23.784845	90.333725	39	West[288]
1110	2019-02-03 02:52:06	23.785898	90.330463	31	West[290]
1111	2019-02-03 02:52:36	23.786623	90.328934	15	Northwest[305]
1112	2019-02-03 02:53:06	23.788069	90.326987	49	Northwest[310]
1113	2019-02-03 02:53:36	23.789916	90.323805	33	West[285]
1114	2019-02-03 02:54:06	23.789892	90.320258	56	West[260]
1115	2019-02-03 02:54:36	23.789749	90.315974	50	West[272]
1116	2019-02-03 02:55:06	23.790427	90.311120	64	West[281]
1117	2019-02-03 02:55:36	23.791414	90.306240	55	West[282]
1118	2019-02-03 02:56:06	23.792383	90.301485	52	West[284]
1119	2019-02-03 02:56:36	23.793374	90.297894	45	West[284]
1120	2019-02-03 02:57:06	23.794389	90.294267	35	West[286]
1121	2019-02-03 02:57:36	23.795147	90.290276	57	West[277]
1122	2019-02-03 02:58:06	23.795212	90.285760	48	West[267]
1123	2019-02-03 02:58:36	23.794943	90.281627	54	West[261]
1124	2019-02-03 02:59:06	23.794320	90.278187	52	West[257]
1125	2019-02-03 02:59:36	23.793405	90.273520	62	West[258]
1126	2019-02-03 03:00:02	23.793549	90.269245	61	West[289]
1127	2019-02-03 03:00:32	23.795936	90.265209	55	Northwest[316]
1128	2019-02-03 03:01:02	23.799558	90.263129	59	North[345]
1129	2019-02-03 03:01:32	23.803583	90.261867	57	Northwest[332]
1130	2019-02-03 03:02:02	23.807398	90.259903	51	Northwest[334]
1131	2019-02-03 03:02:32	23.810758	90.257947	41	Northwest[328]
1132	2019-02-03 03:02:54	23.813307	90.257272	57	North[0]
1133	2019-02-03 03:03:24	23.817812	90.257360	48	North[2]
1134	2019-02-03 03:03:54	23.822118	90.257565	59	North[7]
1135	2019-02-03 03:04:24	23.825696	90.258116	51	North[10]
1136	2019-02-03 03:04:54	23.829972	90.258640	59	North[6]
1137	2019-02-03 03:05:24	23.833705	90.259032	36	North[0]
1138	2019-02-03 03:05:54	23.837134	90.258472	50	North[345]
1139	2019-02-03 03:06:24	23.840854	90.257316	54	North[344]
1140	2019-02-03 03:06:54	23.844958	90.256552	60	North[7]
1141	2019-02-03 03:07:24	23.849158	90.257956	57	North[18]
1142	2019-02-03 03:07:54	23.853223	90.259432	62	North[18]
1143	2019-02-03 03:08:24	23.857300	90.261645	60	Northeast[24]
1144	2019-02-03 03:08:53	23.860589	90.264143	62	Northeast[56]
1145	2019-02-03 03:09:23	23.863556	90.267920	55	Northeast[46]
1146	2019-02-03 03:09:53	23.865854	90.270374	23	Northeast[41]
1147	2019-02-03 03:10:23	23.868589	90.272134	48	Northeast[27]
1148	2019-02-03 03:10:53	23.872005	90.272978	25	North[7]
1149	2019-02-03 03:11:23	23.874603	90.273325	44	North[359]
1150	2019-02-03 03:11:53	23.877060	90.273156	43	North[357]
1151	2019-02-03 03:12:23	23.879772	90.272925	32	North[356]
1152	2019-02-03 03:12:53	23.882347	90.272747	49	North[354]
1153	2019-02-03 03:13:23	23.886498	90.272409	56	North[354]
1154	2019-02-03 03:13:53	23.889587	90.272089	17	North[353]
1155	2019-02-03 03:14:23	23.891860	90.271832	47	North[354]
1156	2019-02-03 03:14:53	23.895334	90.271049	9	Northwest[331]
1157	2019-02-03 03:15:23	23.897778	90.270258	47	North[343]
1158	2019-02-03 03:15:53	23.899514	90.269689	23	North[341]
1159	2019-02-03 03:16:23	23.901114	90.269156	34	North[340]
1160	2019-02-03 03:16:53	23.904325	90.267832	51	Northwest[329]
1161	2019-02-03 03:17:23	23.906534	90.266232	17	Northwest[324]
1162	2019-02-03 03:17:53	23.907965	90.265005	36	Northwest[322]
1163	2019-02-03 03:18:23	23.910027	90.262978	27	Northwest[312]
1164	2019-02-03 03:18:53	23.911796	90.260774	32	Northwest[308]
1165	2019-02-03 03:19:23	23.913185	90.258774	16	Northwest[307]
1166	2019-02-03 03:19:32	23.913452	90.258552	19	North[346]
1167	2019-02-03 03:19:35	23.913618	90.258560	24	North[17]
1168	2019-02-03 03:20:05	23.916547	90.259823	53	North[22]
1169	2019-02-03 03:20:35	23.919234	90.261040	38	North[20]
1170	2019-02-03 03:21:05	23.923076	90.262800	59	North[22]
1171	2019-02-03 03:21:35	23.926967	90.264543	58	North[21]
1172	2019-02-03 03:22:05	23.931425	90.266587	67	Northeast[24]
1173	2019-02-03 03:22:35	23.935963	90.268676	61	Northeast[23]
1174	2019-02-03 03:23:05	23.939349	90.270329	51	Northeast[27]
1175	2019-02-03 03:23:35	23.943058	90.272036	42	North[22]
1176	2019-02-03 03:24:05	23.947132	90.273885	65	North[18]
1177	2019-02-03 03:24:28	23.950956	90.274152	71	North[346]
1178	2019-02-03 03:24:58	23.956012	90.272089	68	Northwest[337]
1179	2019-02-03 03:25:28	23.960485	90.270187	64	North[339]
1180	2019-02-03 03:25:58	23.965036	90.268249	64	North[338]
1181	2019-02-03 03:26:28	23.969400	90.266427	61	North[341]
1182	2019-02-03 03:26:58	23.973592	90.264667	59	North[339]
1183	2019-02-03 03:27:28	23.977694	90.262898	52	North[338]
1184	2019-02-03 03:27:58	23.981834	90.261236	59	North[338]
1185	2019-02-03 03:28:28	23.986129	90.259192	61	Northwest[337]
1186	2019-02-03 03:28:58	23.990223	90.257245	58	Northwest[336]
1187	2019-02-03 03:29:28	23.993772	90.255627	35	Northwest[336]
1188	2019-02-03 03:29:58	23.996938	90.254107	49	Northwest[336]
1189	2019-02-03 03:30:28	24.000785	90.252285	60	Northwest[335]
1190	2019-02-03 03:30:58	24.004792	90.250356	63	Northwest[336]
1191	2019-02-03 03:31:28	24.009223	90.248232	66	Northwest[336]
1192	2019-02-03 03:31:58	24.013356	90.246312	47	Northwest[337]
1193	2019-02-03 03:32:28	24.017243	90.244632	56	North[345]
1194	2019-02-03 03:32:58	24.020967	90.243867	59	North[349]
1195	2019-02-03 03:33:28	24.025440	90.243032	54	North[349]
1196	2019-02-03 03:33:58	24.030105	90.242143	62	North[349]
1197	2019-02-03 03:34:28	24.035052	90.241200	67	North[352]
1198	2019-02-03 03:34:58	24.039749	90.240329	68	North[351]
1199	2019-02-03 03:35:28	24.044403	90.239432	62	North[349]
1200	2019-02-03 03:35:51	24.047167	90.238720	21	Northwest[318]
1201	2019-02-03 03:36:21	24.048600	90.237245	18	Northwest[315]
1202	2019-02-03 03:36:51	24.049165	90.236756	18	Northwest[308]
1203	2019-02-03 03:37:21	24.050298	90.235272	22	Northwest[322]
1204	2019-02-03 03:37:51	24.051416	90.234294	9	Northwest[320]
1205	2019-02-03 03:38:21	24.052983	90.233023	34	Northwest[321]
1206	2019-02-03 03:38:51	24.054172	90.231538	11	Northwest[303]
1207	2019-02-03 03:39:21	24.055016	90.230054	34	Northwest[302]
1208	2019-02-03 03:39:51	24.056494	90.227538	28	Northwest[302]
1209	2019-02-03 03:40:19	24.057783	90.226063	29	Northwest[333]
1210	2019-02-03 03:40:49	24.060029	90.224792	19	Northwest[325]
1211	2019-02-03 03:41:01	24.060556	90.224712	31	North[356]
1212	2019-02-03 03:42:01	24.064765	90.223325	47	Northwest[316]
1213	2019-02-03 03:42:31	24.067905	90.221005	47	North[341]
1214	2019-02-03 03:42:42	24.069125	90.220329	48	Northwest[308]
1215	2019-02-03 03:42:50	24.069480	90.219343	47	West[274]
1216	2019-02-03 03:43:20	24.069514	90.215289	37	West[283]
1217	2019-02-03 03:43:45	24.070338	90.212969	42	Northwest[320]
1218	2019-02-03 03:44:15	24.073680	90.211449	50	North[339]
1219	2019-02-03 03:44:45	24.076276	90.210392	19	North[341]
1220	2019-02-03 03:45:15	24.078754	90.209263	26	Northwest[326]
1221	2019-02-03 03:45:25	24.079107	90.208800	22	West[292]
1222	2019-02-03 03:45:52	24.079703	90.206472	24	West[252]
1223	2019-02-03 03:46:14	24.079538	90.206036	17	Northwest[315]
1224	2019-02-03 03:46:44	24.081827	90.203743	55	Northwest[316]
1225	2019-02-03 03:47:14	24.084714	90.200436	46	Northwest[313]
1226	2019-02-03 03:47:44	24.086409	90.198374	29	Northwest[314]
1227	2019-02-03 03:48:14	24.088374	90.195956	53	Northwest[307]
1228	2019-02-03 03:48:30	24.089420	90.193769	60	West[274]
1229	2019-02-03 03:49:00	24.089094	90.189023	66	West[266]
1230	2019-02-03 03:49:30	24.089127	90.183689	62	West[276]
1231	2019-02-03 03:50:00	24.089789	90.178516	61	West[276]
1232	2019-02-03 03:50:26	24.090676	90.174400	61	Northwest[308]
1233	2019-02-03 03:50:56	24.094365	90.171245	47	Northwest[307]
1234	2019-02-03 03:51:26	24.095663	90.169058	32	Northwest[299]
1235	2019-02-03 03:51:56	24.096792	90.166783	31	West[292]
1236	2019-02-03 03:52:26	24.097567	90.164800	35	West[289]
1237	2019-02-03 03:52:56	24.097912	90.162143	34	West[267]
1238	2019-02-03 03:53:26	24.097525	90.158960	33	West[255]
1239	2019-02-03 03:53:56	24.096523	90.154720	65	West[256]
1240	2019-02-03 03:54:26	24.095836	90.149200	70	West[266]
1241	2019-02-03 03:54:56	24.096643	90.143343	70	West[264]
1242	2019-02-03 03:55:26	24.096049	90.138080	66	West[263]
1243	2019-02-03 03:55:56	24.095840	90.133405	50	West[271]
1244	2019-02-03 03:56:26	24.096238	90.128374	60	West[273]
1245	2019-02-03 03:56:56	24.096558	90.123600	48	West[263]
